20260322DT235959,20000.0,20000.0,20000.0,20000.0,0
20260323DT000000,20000.0,20079.70339492798,19848.665,20010.62,0
20260323T000000,20000.0,20079.70339492798,19848.665,20010.62,0
20260324DT000000,20010.62,20228.33,20010.62,20138.06,0
20260324T000000,20010.62,20228.33,20010.62,20138.06,0
20260325DT000000,20138.06,20138.06,19851.320000000003,19957.466280975343,0
20260325T000000,20138.06,20138.06,19851.320000000003,19957.466280975343,0
20260326DT000000,19957.466280975343,20060.165215455512,19815.54159667751,19815.54159667751,0
20260326T000000,19957.466280975343,20060.165215455512,19815.54159667751,19815.54159667751,0
20260327DT000000,19815.54159667751,19815.54159667751,19507.25096713748,19507.25096713748,0
20260327T000000,19815.54159667751,19815.54159667751,19507.25096713748,19507.25096713748,0
20260330DT000000,19507.25096713748,19551.952260664064,19293.95116203125,19385.901455,0
20260330T000000,19507.25096713748,19551.952260664064,19293.95116203125,19385.901455,0
20260331DT000000,19385.901455,19908.801455,19385.901455,19901.301455,0
20260331T000000,19385.901455,19908.801455,19385.901455,19901.301455,0
20260401DT000000,19901.301455,20162.601455000004,19901.301455,20069.601455000004,0
20260401T000000,19901.301455,20162.601455000004,19901.301455,20069.601455000004,0
20260402DT000000,20069.601455000004,20085.801455,19871.301455,20085.801455,0
20260402T000000,20069.601455000004,20085.801455,19871.301455,20085.801455,0
20260406DT000000,20085.801455,20173.701455,20085.801455,20173.701455,0
20260406T000000,20085.801455,20173.701455,20085.801455,20173.701455,0
20260407DT000000,20173.701455,20173.701455,20021.280076549425,20107.07584420933,0
20260407T000000,20173.701455,20173.701455,20021.280076549425,20107.07584420933,0
20260408DT000000,20107.07584420933,20699.23014336447,20107.07584420933,20692.439398467697,0
20260408T000000,20107.07584420933,20699.23014336447,20107.07584420933,20692.439398467697,0
20260409DT000000,20692.439398467697,20841.512502761547,20648.002301297645,20823.50451371917,0
20260409T000000,20692.439398467697,20841.512502761547,20648.002301297645,20823.50451371917,0
20260410DT000000,20823.50451371917,20858.0,20773.7,20791.4,0
20260410T000000,20823.50451371917,20858.0,20773.7,20791.4,0
20260413DT000000,20791.4,20911.7,20728.1,20905.4,0
20260413T000000,20791.4,20911.7,20728.1,20905.4,0
20260414DT000000,20905.4,21240.8,20905.4,21240.8,0
20260414T000000,20905.4,21240.8,20905.4,21240.8,0
20260415DT000000,21240.8,21415.7,21240.8,21415.7,0
20260415T000000,21240.8,21415.7,21240.8,21415.7,0
20260416DT000000,21415.7,21485.0,21389.9,21465.2,0
