20260323DT000000,20000.0,20079.70339492798,19848.665,20010.62,0
20260323T000000,20000.0,20079.70339492798,19848.665,20010.62,0
20260324DT000000,20010.62,20228.33,20010.62,20138.06,0
20260324T000000,20010.62,20228.33,20010.62,20138.06,0
20260325DT000000,20138.06,20138.06,19851.320000000003,19957.466280975343,0
20260325T000000,20138.06,20138.06,19851.320000000003,19957.466280975343,0
20260326DT000000,19957.466280975343,20060.165215455512,19815.54159667751,19815.54159667751,0
20260326T000000,19957.466280975343,20060.165215455512,19815.54159667751,19815.54159667751,0
20260327DT000000,19815.54159667751,19815.54159667751,19507.25096713748,19507.25096713748,0
20260327T000000,19815.54159667751,19815.54159667751,19507.25096713748,19507.25096713748,0
20260330DT000000,19507.25096713748,19551.952260664064,19293.95116203125,19385.901455,0
20260330T000000,19507.25096713748,19551.952260664064,19293.95116203125,19385.901455,0
20260331DT000000,19385.901455,19908.801455,19385.901455,19901.301455,0
20260331T000000,19385.901455,19908.801455,19385.901455,19901.301455,0
20260401DT000000,19901.301455,20162.601455000004,19901.301455,20069.601455000004,0
20260401T000000,19901.301455,20162.601455000004,19901.301455,20069.601455000004,0
20260402DT000000,20069.601455000004,20085.801455,19871.301455,20085.801455,0
20260402T000000,20069.601455000004,20085.801455,19871.301455,20085.801455,0
20260406DT000000,20085.801455,20173.701455,20085.801455,20173.701455,0
20260406T000000,20085.801455,20173.701455,20085.801455,20173.701455,0
20260407DT000000,20173.701455,20173.701455,20021.280076549425,20107.07584420933,0
20260407T000000,20173.701455,20173.701455,20021.280076549425,20107.07584420933,0
20260408DT000000,20107.07584420933,20699.23014336447,20107.07584420933,20692.439398467697,0
20260408T000000,20107.07584420933,20699.23014336447,20107.07584420933,20692.439398467697,0
20260409DT000000,20692.439398467697,20841.512502761547,20648.002301297645,20823.50451371917,0
20260409T000000,20692.439398467697,20841.512502761547,20648.002301297645,20823.50451371917,0
20260410DT000000,20823.50451371917,20858.0,20773.7,20791.4,0
20260410T000000,20823.50451371917,20858.0,20773.7,20791.4,0
20260413DT000000,20791.4,20911.7,20728.1,20905.4,0
20260413T000000,20791.4,20911.7,20728.1,20905.4,0
20260414DT000000,20905.4,21240.8,20905.4,21240.8,0
20260414T000000,20905.4,21240.8,20905.4,21240.8,0
20260415DT000000,21240.8,21415.7,21240.8,21415.7,0
20260415T000000,21240.8,21415.7,21240.8,21415.7,0
20260416DT000000,21415.7,21485.0,21389.9,21465.2,0
20260416T000000,21415.7,21485.0,21389.9,21465.2,0
20260417DT000000,21465.2,21774.2,21465.2,21719.6,0
20260417T000000,21465.2,21774.2,21465.2,21719.6,0
20260420DT000000,21719.6,21719.6,21615.199707,21668.6,0
20260420T000000,21719.6,21719.6,21615.199707,21668.6,0
20260421DT000000,21668.6,21745.7,21535.7,21535.7,0
20260421T000000,21668.6,21745.7,21535.7,21535.7,0
20260422DT000000,21535.7,21752.6,21535.7,21752.6,0
20260422T000000,21535.7,21752.6,21535.7,21752.6,0
20260423DT000000,21752.6,21776.9,21519.2,21674.6,0
20260423T000000,21752.6,21776.9,21519.2,21674.6,0
20260424DT000000,21643.1,21841.7,21643.1,21824.0,0
20260427DT000000,21839.6,21868.4,21799.4,21867.2,0
20260428DT000000,21867.2,21867.2,21696.2,21767.3,0
20260429DT000000,21767.3,21767.3,21688.4,21742.4,0
20260430DT000000,21742.4,21992.6,21742.4,21983.3,0
20260501DT000000,21983.3,22149.5,21983.3,22043.9,0
20260504DT000000,22043.9,22073.3,21929.6,21943.4,0
20260505DT000000,21943.4,22158.8,21943.4,22124.300000000003,0
20260506DT000000,22124.300000000003,22442.3,22124.300000000003,22442.3,0
20260507DT000000,22442.3,22490.6,22333.7,22354.7,0
20260508DT000000,22354.7,22545.2,22354.7,22537.7,0
20260511DT000000,22537.7,22629.95,22537.7,22580.9,0
20260512DT000000,22580.899999999998,22580.899999999998,22371.5,22555.100000000002,0
20260513DT000000,22555.100000000002,22722.5,22517.732055499997,22683.8,0
20260514DT000000,22683.8,22889.9,22683.8,22848.5,0
20260515DT000000,22848.5,22848.5,22583.0,22583.0,0
