20260501DT000000,2500.0,2506.845,2480.945,2492.045,0
20260504DT000000,2492.045,2515.725,2461.96,2461.96,0
20260505DT000000,2461.96,2494.4,2461.96,2481.44,0
20260506DT000000,2481.44,2481.44,2481.44,2481.44,0
20260507DT000000,2481.44,2481.44,2481.44,2481.44,0
20260508DT000000,2481.44,2800.04,2481.44,2800.04,0
20260511DT000000,2800.04,2823.1592,2791.3636,2796.13,0
20260512DT000000,2796.13,2796.13,2796.13,2796.13,0
20260513DT000000,2796.13,2818.005,2793.5049999999997,2794.905,0
20260514DT000000,2794.905,2877.8549999999996,2794.905,2853.705,0
20260515DT000000,2853.705,2853.705,2853.705,2853.705,0
20260518DT000000,2853.705,2853.705,2853.705,2853.705,0
20260519DT000000,2853.705,2853.705,2853.705,2853.705,0
20260520DT000000,2853.705,2853.705,2677.6558000000005,2773.4158,0
20260521DT000000,2773.4158,2816.9758000000006,2716.8958000000007,2790.6958000000004,0
